X,Y,Z
-80.7817708,43.5017708,391.00
-80.7784375,43.5017708,391.25
-80.7751042,43.5017708,393.25
-80.7717708,43.5017708,395.00
-80.7684375,43.5017708,390.00
-80.7651042,43.5017708,389.00
-80.7617708,43.5017708,391.00
-80.7584375,43.5017708,389.00
-80.7551042,43.5017708,387.00
-80.7517708,43.5017708,379.50
-80.7484375,43.5017708,380.50
-80.7451042,43.5017708,379.50
-80.7417708,43.5017708,375.50
-80.7384375,43.5017708,369.50
-80.7351042,43.5017708,371.00
-80.7317708,43.5017708,374.50
-80.7284375,43.5017708,377.00
-80.7251042,43.5017708,383.50
-80.7217708,43.5017708,388.00
-80.7184375,43.5017708,385.00
-80.7151042,43.5017708,393.50
-80.7117708,43.5017708,396.50
-80.7084375,43.5017708,396.25
-80.7051042,43.5017708,394.75
-80.7017708,43.5017708,394.00
-80.6984375,43.5017708,391.50
-80.6951042,43.5017708,384.75
-80.6917708,43.5017708,389.75
-80.6884375,43.5017708,385.00
-80.6851042,43.5017708,375.00
-80.6817708,43.5017708,383.25
-80.6784375,43.5017708,386.00
-80.6751042,43.5017708,388.50
-80.6717708,43.5017708,382.50
-80.6684375,43.5017708,385.50
-80.6651042,43.5017708,388.75
-80.6617708,43.5017708,391.50
-80.6584375,43.5017708,383.00
-80.6551042,43.5017708,377.00
-80.6517708,43.5017708,384.00
-80.6484375,43.5017708,381.50
-80.6451042,43.5017708,380.00
-80.6417708,43.5017708,374.75
-80.6384375,43.5017708,375.25
-80.6351042,43.5017708,377.75
-80.6317708,43.5017708,380.00
-80.6284375,43.5017708,384.50
-80.6251042,43.5017708,383.00
-80.6217708,43.5017708,377.75
-80.6184375,43.5017708,375.25
-80.6151042,43.5017708,368.75
-80.6117708,43.5017708,366.00
-80.6084375,43.5017708,361.00
-80.6051042,43.5017708,356.00
-80.6017708,43.5017708,359.00
-80.5984375,43.5017708,353.25
-80.5951042,43.5017708,351.75
-80.5917708,43.5017708,350.75
-80.5884375,43.5017708,352.00
-80.5851042,43.5017708,355.75
-80.5817708,43.5017708,355.00
-80.5784375,43.5017708,351.00
-80.5751042,43.5017708,347.00
-80.5717708,43.5017708,350.00
-80.5684375,43.5017708,349.00
-80.5651042,43.5017708,345.75
-80.5617708,43.5017708,346.50
-80.5584375,43.5017708,345.00
-80.5551042,43.5017708,350.00
-80.5517708,43.5017708,349.50
-80.5484375,43.5017708,344.25
-80.5451042,43.5017708,339.00
-80.5417708,43.5017708,338.50
-80.5384375,43.5017708,344.00
-80.5351042,43.5017708,345.00
-80.5317708,43.5017708,343.00
-80.5284375,43.5017708,339.00
-80.5251042,43.5017708,338.00
-80.5217708,43.5017708,335.50
-80.5184375,43.5017708,335.00
-80.5151042,43.5017708,336.00
-80.5117708,43.5017708,334.25
-80.5084375,43.5017708,331.00
-80.5051042,43.5017708,327.00
-80.5017708,43.5017708,327.00
-80.4984375,43.5017708,331.00
-80.4951042,43.5017708,331.00
-80.4917708,43.5017708,305.50
-80.4884375,43.5017708,306.50
-80.4851042,43.5017708,314.25
-80.4817708,43.5017708,316.00
-80.4784375,43.5017708,310.00
-80.4751042,43.5017708,309.50
-80.4717708,43.5017708,309.00
-80.4684375,43.5017708,305.75
-80.4651042,43.5017708,304.25
-80.4617708,43.5017708,331.00
-80.4584375,43.5017708,331.00
-80.4551042,43.5017708,331.00
-80.4517708,43.5017708,329.00
-80.4484375,43.5017708,330.00
-80.4451042,43.5017708,330.00
-80.4417708,43.5017708,329.00
-80.4384375,43.5017708,330.00
-80.4351042,43.5017708,327.50
-80.4317708,43.5017708,327.00
-80.4284375,43.5017708,323.00
-80.4251042,43.5017708,322.00
-80.4217708,43.5017708,323.25
-80.4184375,43.5017708,320.00
-80.4151042,43.5017708,324.75
-80.4117708,43.5017708,330.75
-80.4084375,43.5017708,317.50
-80.4051042,43.5017708,329.25
-80.4017708,43.5017708,332.00
-80.3984375,43.5017708,330.00
-80.3951042,43.5017708,331.00
-80.3917708,43.5017708,322.25
-80.3884375,43.5017708,322.00
-80.3851042,43.5017708,326.00
-80.3817708,43.5017708,328.50
-80.3784375,43.5017708,330.00
-80.3751042,43.5017708,329.00
-80.3717708,43.5017708,326.25
-80.3684375,43.5017708,329.00
-80.3651042,43.5017708,331.00
-80.3617708,43.5017708,328.25
-80.3584375,43.5017708,327.00
-80.3551042,43.5017708,331.25
-80.3517708,43.5017708,340.50
-80.3484375,43.5017708,321.25
-80.3451042,43.5017708,320.00
-80.3417708,43.5017708,334.00
-80.3384375,43.5017708,336.00
-80.3351042,43.5017708,332.25
-80.3317708,43.5017708,329.00
-80.3284375,43.5017708,328.25
-80.3251042,43.5017708,327.50
-80.3217708,43.5017708,328.50
-80.3184375,43.5017708,328.00
-80.3151042,43.5017708,329.00
-80.3117708,43.5017708,336.25
-80.3084375,43.5017708,331.00
-80.3051042,43.5017708,331.50
-80.3017708,43.5017708,329.25
-80.2984375,43.5017708,325.50
-80.2951042,43.5017708,326.00
-80.2917708,43.5017708,326.50
-80.2884375,43.5017708,327.75
-80.2851042,43.5017708,330.00
-80.2817708,43.5017708,334.00
-80.2784375,43.5017708,334.50
-80.2751042,43.5017708,330.00
-80.2717708,43.5017708,322.00
-80.2684375,43.5017708,323.00
-80.2651042,43.5017708,323.75
-80.2617708,43.5017708,314.00
-80.2584375,43.5017708,310.00
-80.2551042,43.5017708,302.50
-80.2517708,43.5017708,302.50
-80.2484375,43.5017708,312.50
-80.2451042,43.5017708,322.75
-80.2417708,43.5017708,330.00
-80.2384375,43.5017708,327.50
-80.2351042,43.5017708,319.00
-80.2317708,43.5017708,318.00
-80.2284375,43.5017708,320.00
-80.2251042,43.5017708,319.50
-80.2217708,43.5017708,326.00
-80.2184375,43.5017708,325.50
-80.2151042,43.5017708,325.00
-80.2117708,43.5017708,325.00
-80.2084375,43.5017708,327.00
-80.2051042,43.5017708,328.00
-80.2017708,43.5017708,330.00
-80.1984375,43.5017708,331.00
-80.1951042,43.5017708,333.00
-80.1917708,43.5017708,335.00
-80.8951042,43.4984375,371.00
-80.8917708,43.4984375,372.00
-80.8884375,43.4984375,374.00
-80.8851042,43.4984375,375.00
-80.8817708,43.4984375,376.00
-80.8784375,43.4984375,376.00
-80.8751042,43.4984375,376.00
-80.8717708,43.4984375,375.00
-80.8684375,43.4984375,373.00
-80.8651042,43.4984375,375.00
-80.8617708,43.4984375,375.00
-80.8584375,43.4984375,372.25
-80.8551042,43.4984375,376.00
-80.8517708,43.4984375,352.25
-80.8484375,43.4984375,358.25
-80.8451042,43.4984375,372.00
-80.8417708,43.4984375,376.75
-80.8384375,43.4984375,380.00
-80.8351042,43.4984375,381.00
-80.8317708,43.4984375,382.00
-80.8284375,43.4984375,384.00
-80.8251042,43.4984375,385.00
-80.8217708,43.4984375,385.00
-80.8184375,43.4984375,385.00
-80.8151042,43.4984375,387.00
-80.8117708,43.4984375,395.00
-80.8084375,43.4984375,401.00
-80.8051042,43.4984375,401.00
-80.8017708,43.4984375,400.00
-80.7984375,43.4984375,400.00
-80.7951042,43.4984375,392.50
-80.7917708,43.4984375,390.50
-80.7884375,43.4984375,376.50
-80.7851042,43.4984375,375.50
-80.7817708,43.4984375,377.50
-80.7784375,43.4984375,378.25
-80.7751042,43.4984375,381.00
-80.7717708,43.4984375,384.00
-80.7684375,43.4984375,381.50
-80.7651042,43.4984375,379.00
-80.7617708,43.4984375,386.25
-80.7584375,43.4984375,387.50
-80.7551042,43.4984375,385.50
-80.7517708,43.4984375,390.25
-80.7484375,43.4984375,388.50
-80.7451042,43.4984375,388.00
-80.7417708,43.4984375,380.75
-80.7384375,43.4984375,375.00
-80.7351042,43.4984375,370.00
-80.7317708,43.4984375,371.75
-80.7284375,43.4984375,375.00
-80.7251042,43.4984375,378.25
-80.7217708,43.4984375,392.25
-80.7184375,43.4984375,392.50
-80.7151042,43.4984375,390.50
-80.7117708,43.4984375,388.50
-80.7084375,43.4984375,389.75
-80.7051042,43.4984375,390.75
-80.7017708,43.4984375,383.50
-80.6984375,43.4984375,387.25
-80.6951042,43.4984375,385.25
-80.6917708,43.4984375,380.00
-80.6884375,43.4984375,383.50
-80.6851042,43.4984375,377.00
-80.6817708,43.4984375,376.00
-80.6784375,43.4984375,377.00
-80.6751042,43.4984375,374.50
-80.6717708,43.4984375,379.00
-80.6684375,43.4984375,386.50
-80.6651042,43.4984375,385.50
-80.6617708,43.4984375,378.00
-80.6584375,43.4984375,377.75
-80.6551042,43.4984375,378.00
-80.6517708,43.4984375,382.50
-80.6484375,43.4984375,380.00
-80.6451042,43.4984375,380.50
-80.6417708,43.4984375,381.00
-80.6384375,43.4984375,380.75
-80.6351042,43.4984375,377.75
-80.6317708,43.4984375,380.00
-80.6284375,43.4984375,380.50
-80.6251042,43.4984375,378.50
-80.6217708,43.4984375,364.25
-80.6184375,43.4984375,370.00
-80.6151042,43.4984375,370.25
-80.6117708,43.4984375,365.75
-80.6084375,43.4984375,362.75
-80.6051042,43.4984375,359.00
-80.6017708,43.4984375,361.00
-80.5984375,43.4984375,355.75
-80.5951042,43.4984375,357.50
-80.5917708,43.4984375,357.75
-80.5884375,43.4984375,352.00
-80.5851042,43.4984375,349.25
-80.5817708,43.4984375,348.00
-80.5784375,43.4984375,348.00
-80.5751042,43.4984375,347.25
-80.5717708,43.4984375,349.25
-80.5684375,43.4984375,350.00
-80.5651042,43.4984375,349.00
-80.5617708,43.4984375,349.00
-80.5584375,43.4984375,357.50
-80.5551042,43.4984375,360.25
-80.5517708,43.4984375,356.00
-80.5484375,43.4984375,350.00
-80.5451042,43.4984375,341.50
-80.5417708,43.4984375,335.50
-80.5384375,43.4984375,339.00
-80.5351042,43.4984375,339.50
-80.5317708,43.4984375,344.00
-80.5284375,43.4984375,343.25
-80.5251042,43.4984375,341.00
-80.5217708,43.4984375,340.00
-80.5184375,43.4984375,339.50
-80.5151042,43.4984375,335.75
-80.5117708,43.4984375,332.00
-80.5084375,43.4984375,331.00
-80.5051042,43.4984375,331.00
-80.5017708,43.4984375,329.00
-80.4984375,43.4984375,330.75
-80.4951042,43.4984375,333.00
-80.4917708,43.4984375,331.00
-80.4884375,43.4984375,325.00
-80.4851042,43.4984375,320.00
-80.4817708,43.4984375,315.50
-80.4784375,43.4984375,311.00
-80.4751042,43.4984375,310.00
-80.4717708,43.4984375,311.00
-80.4684375,43.4984375,306.00
-80.4651042,43.4984375,306.75
-80.4617708,43.4984375,329.25
-80.4584375,43.4984375,331.00
-80.4551042,43.4984375,331.00
-80.4517708,43.4984375,329.50
-80.4484375,43.4984375,329.00
-80.4451042,43.4984375,326.00
-80.4417708,43.4984375,329.00
-80.4384375,43.4984375,330.00
-80.4351042,43.4984375,330.00
-80.4317708,43.4984375,334.25
-80.4284375,43.4984375,337.50
-80.4251042,43.4984375,335.75
-80.4217708,43.4984375,329.50
-80.4184375,43.4984375,327.00
-80.4151042,43.4984375,318.00
-80.4117708,43.4984375,325.50
-80.4084375,43.4984375,322.50
-80.4051042,43.4984375,330.50
-80.4017708,43.4984375,331.00
-80.3984375,43.4984375,331.00
-80.3951042,43.4984375,331.00
-80.3917708,43.4984375,331.00
-80.3884375,43.4984375,328.50
-80.3851042,43.4984375,324.00
-80.3817708,43.4984375,325.00
-80.3784375,43.4984375,325.00
-80.3751042,43.4984375,326.50
-80.3717708,43.4984375,326.25
-80.3684375,43.4984375,331.50
-80.3651042,43.4984375,334.50
-80.3617708,43.4984375,326.50
-80.3584375,43.4984375,325.00
-80.3551042,43.4984375,330.00
-80.3517708,43.4984375,330.50
-80.3484375,43.4984375,326.50
-80.3451042,43.4984375,318.25
-80.3417708,43.4984375,333.00
-80.3384375,43.4984375,332.00
-80.3351042,43.4984375,334.50
-80.3317708,43.4984375,330.50
-80.3284375,43.4984375,333.00
-80.3251042,43.4984375,337.00
-80.3217708,43.4984375,332.00
-80.3184375,43.4984375,327.00
-80.3151042,43.4984375,327.75
-80.3117708,43.4984375,327.00
-80.3084375,43.4984375,326.50
-80.3051042,43.4984375,324.50
-80.3017708,43.4984375,325.00
-80.2984375,43.4984375,325.00
-80.2951042,43.4984375,329.00
-80.2917708,43.4984375,330.00
-80.2884375,43.4984375,330.00
-80.2851042,43.4984375,330.25
-80.2817708,43.4984375,327.50
-80.2784375,43.4984375,328.00
-80.2751042,43.4984375,323.25
-80.2717708,43.4984375,322.00
-80.2684375,43.4984375,321.00
-80.2651042,43.4984375,313.75
-80.2617708,43.4984375,313.00
-80.2584375,43.4984375,309.75
-80.2551042,43.4984375,304.00
-80.2517708,43.4984375,301.00
-80.2484375,43.4984375,309.50
-80.2451042,43.4984375,321.50
-80.2417708,43.4984375,324.00
-80.2384375,43.4984375,330.00
-80.2351042,43.4984375,321.75
-80.2317708,43.4984375,319.50
-80.2284375,43.4984375,320.75
-80.2251042,43.4984375,322.00
-80.2217708,43.4984375,325.50
-80.2184375,43.4984375,329.50
-80.2151042,43.4984375,333.75
-80.2117708,43.4984375,328.75
-80.2084375,43.4984375,328.00
-80.2051042,43.4984375,331.00
-80.2017708,43.4984375,330.50
-80.1984375,43.4984375,333.00
-80.1951042,43.4984375,335.00
-80.1917708,43.4984375,338.00
-80.8951042,43.4951042,370.00
-80.8917708,43.4951042,372.00
-80.8884375,43.4951042,374.00
-80.8851042,43.4951042,375.00
-80.8817708,43.4951042,376.00
-80.8784375,43.4951042,376.00
-80.8751042,43.4951042,376.00
-80.8717708,43.4951042,376.00
-80.8684375,43.4951042,374.00
-80.8651042,43.4951042,375.00
-80.8617708,43.4951042,375.00
-80.8584375,43.4951042,375.00
-80.8551042,43.4951042,375.00
-80.8517708,43.4951042,367.25
-80.8484375,43.4951042,351.00
-80.8451042,43.4951042,354.75
-80.8417708,43.4951042,371.00
-80.8384375,43.4951042,374.75
-80.8351042,43.4951042,379.75
-80.8317708,43.4951042,379.50
-80.8284375,43.4951042,379.25
-80.8251042,43.4951042,380.50
-80.8217708,43.4951042,384.75
-80.8184375,43.4951042,385.00
-80.8151042,43.4951042,387.25
-80.8117708,43.4951042,395.25
-80.8084375,43.4951042,398.25
-80.8051042,43.4951042,400.00
-80.8017708,43.4951042,400.00
-80.7984375,43.4951042,394.25
-80.7951042,43.4951042,395.50
-80.7917708,43.4951042,387.50
-80.7884375,43.4951042,383.00
-80.7851042,43.4951042,375.25
-80.7817708,43.4951042,376.50
-80.7784375,43.4951042,372.50
-80.7751042,43.4951042,369.50
-80.7717708,43.4951042,377.50
-80.7684375,43.4951042,375.00
-80.7651042,43.4951042,369.75
-80.7617708,43.4951042,368.50
-80.7584375,43.4951042,371.50
-80.7551042,43.4951042,379.50
-80.7517708,43.4951042,386.25
-80.7484375,43.4951042,393.75
-80.7451042,43.4951042,390.50
-80.7417708,43.4951042,376.50
-80.7384375,43.4951042,366.25
-80.7351042,43.4951042,375.25
-80.7317708,43.4951042,375.00
-80.7284375,43.4951042,373.50
-80.7251042,43.4951042,374.25
-80.7217708,43.4951042,375.50
-80.7184375,43.4951042,380.50
-80.7151042,43.4951042,376.75
-80.7117708,43.4951042,379.75
-80.7084375,43.4951042,379.25
-80.7051042,43.4951042,377.00
-80.7017708,43.4951042,377.75
-80.6984375,43.4951042,381.00
-80.6951042,43.4951042,386.00
-80.6917708,43.4951042,384.50
-80.6884375,43.4951042,376.75
-80.6851042,43.4951042,370.00
-80.6817708,43.4951042,369.00
-80.6784375,43.4951042,369.00
-80.6751042,43.4951042,381.00
-80.6717708,43.4951042,384.00
-80.6684375,43.4951042,379.75
-80.6651042,43.4951042,378.25
-80.6617708,43.4951042,379.00
-80.6584375,43.4951042,383.00
-80.6551042,43.4951042,378.00
-80.6517708,43.4951042,389.50
-80.6484375,43.4951042,375.75
-80.6451042,43.4951042,372.00
-80.6417708,43.4951042,369.50
-80.6384375,43.4951042,363.50
-80.6351042,43.4951042,366.25
-80.6317708,43.4951042,373.50
-80.6284375,43.4951042,375.75
-80.6251042,43.4951042,378.50
-80.6217708,43.4951042,377.75
-80.6184375,43.4951042,363.25
-80.6151042,43.4951042,359.50
-80.6117708,43.4951042,355.00
-80.6084375,43.4951042,361.00
-80.6051042,43.4951042,363.25
-80.6017708,43.4951042,365.00
-80.5984375,43.4951042,360.00
-80.5951042,43.4951042,361.00
-80.5917708,43.4951042,366.00
-80.5884375,43.4951042,358.50
-80.5851042,43.4951042,359.75
-80.5817708,43.4951042,354.75
-80.5784375,43.4951042,354.00
-80.5751042,43.4951042,354.00
-80.5717708,43.4951042,355.00
-80.5684375,43.4951042,353.00
-80.5651042,43.4951042,350.00
-80.5617708,43.4951042,351.00
-80.5584375,43.4951042,355.00
-80.5551042,43.4951042,354.25
-80.5517708,43.4951042,349.25
-80.5484375,43.4951042,345.00
-80.5451042,43.4951042,342.00
-80.5417708,43.4951042,337.75
-80.5384375,43.4951042,334.75
-80.5351042,43.4951042,335.00
-80.5317708,43.4951042,340.00
-80.5284375,43.4951042,340.25
-80.5251042,43.4951042,340.00
-80.5217708,43.4951042,340.50
-80.5184375,43.4951042,341.00
-80.5151042,43.4951042,340.00
-80.5117708,43.4951042,335.75
-80.5084375,43.4951042,333.50
-80.5051042,43.4951042,332.00
-80.5017708,43.4951042,334.50
-80.4984375,43.4951042,335.00
-80.4951042,43.4951042,333.50
-80.4917708,43.4951042,328.00
-80.4884375,43.4951042,323.00
-80.4851042,43.4951042,317.50
-80.4817708,43.4951042,319.00
-80.4784375,43.4951042,314.50
-80.4751042,43.4951042,310.00
-80.4717708,43.4951042,303.00
-80.4684375,43.4951042,304.75
-80.4651042,43.4951042,316.00
-80.4617708,43.4951042,330.00
-80.4584375,43.4951042,331.00
-80.4551042,43.4951042,330.00
-80.4517708,43.4951042,330.50
-80.4484375,43.4951042,329.75
-80.4451042,43.4951042,328.00
-80.4417708,43.4951042,330.00
-80.4384375,43.4951042,330.00
-80.4351042,43.4951042,333.75
-80.4317708,43.4951042,332.50
-80.4284375,43.4951042,330.00
-80.4251042,43.4951042,333.00
-80.4217708,43.4951042,329.50
-80.4184375,43.4951042,327.00
-80.4151042,43.4951042,325.00
-80.4117708,43.4951042,320.00
-80.4084375,43.4951042,321.50
-80.4051042,43.4951042,323.00
-80.4017708,43.4951042,322.00
-80.3984375,43.4951042,324.00
-80.3951042,43.4951042,325.00
-80.3917708,43.4951042,326.00
-80.3884375,43.4951042,328.00
-80.3851042,43.4951042,328.75
-80.3817708,43.4951042,328.00
-80.3784375,43.4951042,325.00
-80.3751042,43.4951042,323.00
-80.3717708,43.4951042,325.00
-80.3684375,43.4951042,328.75
-80.3651042,43.4951042,330.00
-80.3617708,43.4951042,324.00
-80.3584375,43.4951042,323.00
-80.3551042,43.4951042,323.75
-80.3517708,43.4951042,324.25
-80.3484375,43.4951042,325.00
-80.3451042,43.4951042,319.25
-80.3417708,43.4951042,337.75
-80.3384375,43.4951042,334.75
-80.3351042,43.4951042,322.00
-80.3317708,43.4951042,323.25
-80.3284375,43.4951042,333.25
-80.3251042,43.4951042,330.50
-80.3217708,43.4951042,333.25
-80.3184375,43.4951042,325.25
-80.3151042,43.4951042,330.25
-80.3117708,43.4951042,335.00
-80.3084375,43.4951042,334.50
-80.3051042,43.4951042,330.25
-80.3017708,43.4951042,323.25
-80.2984375,43.4951042,328.00
-80.2951042,43.4951042,330.00
-80.2917708,43.4951042,331.00
-80.2884375,43.4951042,326.75
-80.2851042,43.4951042,327.50
-80.2817708,43.4951042,320.25
-80.2784375,43.4951042,320.00
-80.2751042,43.4951042,321.00
-80.2717708,43.4951042,316.50
-80.2684375,43.4951042,314.00
-80.2651042,43.4951042,312.00
-80.2617708,43.4951042,310.00
-80.2584375,43.4951042,310.00
-80.2551042,43.4951042,303.00
-80.2517708,43.4951042,298.50
-80.2484375,43.4951042,313.75
-80.2451042,43.4951042,320.00
-80.2417708,43.4951042,326.75
-80.2384375,43.4951042,329.00
-80.2351042,43.4951042,325.25
-80.2317708,43.4951042,320.00
-80.2284375,43.4951042,320.00
-80.2251042,43.4951042,325.25
-80.2217708,43.4951042,328.25
-80.2184375,43.4951042,327.00
-80.2151042,43.4951042,335.00
-80.2117708,43.4951042,335.00
-80.2084375,43.4951042,332.75
-80.2051042,43.4951042,333.00
-80.2017708,43.4951042,334.50
-80.1984375,43.4951042,336.50
-80.1951042,43.4951042,340.25
-80.1917708,43.4951042,344.50
-80.8951042,43.4917708,370.00
-80.8917708,43.4917708,372.00
-80.8884375,43.4917708,373.00
-80.8851042,43.4917708,374.25
-80.8817708,43.4917708,375.00
-80.8784375,43.4917708,375.00
-80.8751042,43.4917708,375.00
-80.8717708,43.4917708,375.00
-80.8684375,43.4917708,375.00
-80.8651042,43.4917708,375.00
-80.8617708,43.4917708,376.00
-80.8584375,43.4917708,376.25
-80.8551042,43.4917708,378.00
-80.8517708,43.4917708,378.50
-80.8484375,43.4917708,371.75
-80.8451042,43.4917708,369.00
-80.8417708,43.4917708,351.00
-80.8384375,43.4917708,362.25
-80.8351042,43.4917708,359.50
-80.8317708,43.4917708,361.50
-80.8284375,43.4917708,370.75
-80.8251042,43.4917708,380.00
-80.8217708,43.4917708,380.00
-80.8184375,43.4917708,380.00
-80.8151042,43.4917708,390.00
-80.8117708,43.4917708,385.00
-80.8084375,43.4917708,394.50
-80.8051042,43.4917708,396.00
-80.8017708,43.4917708,391.50
-80.7984375,43.4917708,383.25
-80.7951042,43.4917708,384.50
-80.7917708,43.4917708,390.00
-80.7884375,43.4917708,385.00
-80.7851042,43.4917708,384.50
-80.7817708,43.4917708,380.50
-80.7784375,43.4917708,374.25
-80.7751042,43.4917708,370.25
-80.7717708,43.4917708,366.25
-80.7684375,43.4917708,367.50
-80.7651042,43.4917708,367.00
-80.7617708,43.4917708,364.75
-80.7584375,43.4917708,361.50
-80.7551042,43.4917708,361.25
-80.7517708,43.4917708,365.00
-80.7484375,43.4917708,364.75
-80.7451042,43.4917708,371.25
-80.7417708,43.4917708,361.50
-80.7384375,43.4917708,365.75
-80.7351042,43.4917708,367.00
-80.7317708,43.4917708,365.50
-80.7284375,43.4917708,367.50
-80.7251042,43.4917708,371.00
-80.7217708,43.4917708,372.75
-80.7184375,43.4917708,375.00
-80.7151042,43.4917708,374.00
-80.7117708,43.4917708,377.00
-80.7084375,43.4917708,376.00
-80.7051042,43.4917708,375.00
-80.7017708,43.4917708,370.50
-80.6984375,43.4917708,372.00
-80.6951042,43.4917708,373.25
-80.6917708,43.4917708,372.75
-80.6884375,43.4917708,371.00
-80.6851042,43.4917708,371.00
-80.6817708,43.4917708,367.00
-80.6784375,43.4917708,377.50
-80.6751042,43.4917708,378.25
-80.6717708,43.4917708,390.50
-80.6684375,43.4917708,389.25
-80.6651042,43.4917708,388.75
-80.6617708,43.4917708,379.50
-80.6584375,43.4917708,376.00
-80.6551042,43.4917708,377.00
-80.6517708,43.4917708,380.25
-80.6484375,43.4917708,388.00
-80.6451042,43.4917708,384.00
-80.6417708,43.4917708,375.50
-80.6384375,43.4917708,372.00
-80.6351042,43.4917708,375.75
-80.6317708,43.4917708,359.50
-80.6284375,43.4917708,358.50
-80.6251042,43.4917708,358.50
-80.6217708,43.4917708,363.00
-80.6184375,43.4917708,355.25
-80.6151042,43.4917708,353.00
-80.6117708,43.4917708,358.25
-80.6084375,43.4917708,352.50
-80.6051042,43.4917708,355.00
-80.6017708,43.4917708,355.75
-80.5984375,43.4917708,360.00
-80.5951042,43.4917708,368.25
-80.5917708,43.4917708,363.50
-80.5884375,43.4917708,358.75
-80.5851042,43.4917708,365.00
-80.5817708,43.4917708,364.25
-80.5784375,43.4917708,355.75
-80.5751042,43.4917708,349.00
-80.5717708,43.4917708,353.50
-80.5684375,43.4917708,354.50
-80.5651042,43.4917708,348.75
-80.5617708,43.4917708,349.75
-80.5584375,43.4917708,349.00
-80.5551042,43.4917708,350.00
-80.5517708,43.4917708,349.75
-80.5484375,43.4917708,348.00
-80.5451042,43.4917708,344.50
-80.5417708,43.4917708,340.00
-80.5384375,43.4917708,336.75
-80.5351042,43.4917708,333.25
-80.5317708,43.4917708,330.25
-80.5284375,43.4917708,331.50
-80.5251042,43.4917708,337.50
-80.5217708,43.4917708,339.50
-80.5184375,43.4917708,338.00
-80.5151042,43.4917708,336.50
-80.5117708,43.4917708,329.75
-80.5084375,43.4917708,332.75
-80.5051042,43.4917708,331.00
-80.5017708,43.4917708,329.00
-80.4984375,43.4917708,334.00
-80.4951042,43.4917708,335.00
-80.4917708,43.4917708,332.50
-80.4884375,43.4917708,324.75
-80.4851042,43.4917708,315.50
-80.4817708,43.4917708,318.50
-80.4784375,43.4917708,313.00
-80.4751042,43.4917708,305.50
-80.4717708,43.4917708,303.25
-80.4684375,43.4917708,310.75
-80.4651042,43.4917708,325.00
-80.4617708,43.4917708,326.25
-80.4584375,43.4917708,331.50
-80.4551042,43.4917708,323.00
-80.4517708,43.4917708,330.00
-80.4484375,43.4917708,329.50
-80.4451042,43.4917708,330.00
-80.4417708,43.4917708,329.00
-80.4384375,43.4917708,327.25
-80.4351042,43.4917708,333.25
-80.4317708,43.4917708,335.50
-80.4284375,43.4917708,332.25
-80.4251042,43.4917708,329.00
-80.4217708,43.4917708,330.00
-80.4184375,43.4917708,330.00
-80.4151042,43.4917708,330.00
-80.4117708,43.4917708,327.75
-80.4084375,43.4917708,315.00
-80.4051042,43.4917708,323.00
-80.4017708,43.4917708,325.50
-80.3984375,43.4917708,323.00
-80.3951042,43.4917708,324.00
-80.3917708,43.4917708,325.00
-80.3884375,43.4917708,325.00
-80.3851042,43.4917708,324.50
-80.3817708,43.4917708,329.75
-80.3784375,43.4917708,331.00
-80.3751042,43.4917708,329.25
-80.3717708,43.4917708,323.00
-80.3684375,43.4917708,320.50
-80.3651042,43.4917708,325.50
-80.3617708,43.4917708,323.50
-80.3584375,43.4917708,327.50
-80.3551042,43.4917708,331.25
-80.3517708,43.4917708,335.75
-80.3484375,43.4917708,328.75
-80.3451042,43.4917708,318.75
-80.3417708,43.4917708,323.00
-80.3384375,43.4917708,322.50
-80.3351042,43.4917708,318.50
-80.3317708,43.4917708,319.00
-80.3284375,43.4917708,331.00
-80.3251042,43.4917708,331.25
-80.3217708,43.4917708,323.75
-80.3184375,43.4917708,323.50
-80.3151042,43.4917708,325.00
-80.3117708,43.4917708,324.75
-80.3084375,43.4917708,325.25
-80.3051042,43.4917708,327.25
-80.3017708,43.4917708,324.00
-80.2984375,43.4917708,325.00
-80.2951042,43.4917708,329.25
-80.2917708,43.4917708,325.25
-80.2884375,43.4917708,320.50
-80.2851042,43.4917708,318.50
-80.2817708,43.4917708,314.50
-80.2784375,43.4917708,312.00
-80.2751042,43.4917708,313.00
-80.2717708,43.4917708,311.50
-80.2684375,43.4917708,311.00
-80.2651042,43.4917708,312.00
-80.2617708,43.4917708,310.50
-80.2584375,43.4917708,304.50
-80.2551042,43.4917708,301.00
-80.2517708,43.4917708,303.75
-80.2484375,43.4917708,318.25
-80.2451042,43.4917708,319.50
-80.2417708,43.4917708,323.50
-80.2384375,43.4917708,328.50
-80.2351042,43.4917708,329.75
-80.2317708,43.4917708,322.00
-80.2284375,43.4917708,323.00
-80.2251042,43.4917708,325.00
-80.2217708,43.4917708,328.00
-80.2184375,43.4917708,329.00
-80.2151042,43.4917708,331.00
-80.2117708,43.4917708,332.00
-80.2084375,43.4917708,335.00
-80.2051042,43.4917708,337.50
-80.2017708,43.4917708,340.00
-80.1984375,43.4917708,339.75
-80.1951042,43.4917708,343.00
-80.1917708,43.4917708,348.25
-80.8951042,43.4884375,370.00
-80.8917708,43.4884375,371.00
-80.8884375,43.4884375,372.00
-80.8851042,43.4884375,373.00
-80.8817708,43.4884375,373.00
-80.8784375,43.4884375,374.00
-80.8751042,43.4884375,375.00
-80.8717708,43.4884375,375.00
-80.8684375,43.4884375,375.00
